Date,QLD,QQQ,SPY
2016-03-23,4.376871585845947,99.79442596435547,172.20143127441406
2016-03-24,4.379333019256592,99.82235717773438,172.1251983642578
2016-03-28,4.368263244628906,99.6827392578125,172.22686767578125
2016-03-29,4.502328872680664,101.28348541259766,173.82003784179688
2016-03-30,4.552759170532227,101.7767333984375,174.5827178955078
2016-03-31,4.538614273071289,101.62786102294922,174.158935546875
2016-04-01,4.632091999053955,102.70738983154297,175.34530639648438
2016-04-04,4.595193386077881,102.31653594970703,174.77755737304688
2016-04-05,4.512169361114502,101.33001708984375,173.03189086914062
2016-04-06,4.657307147979736,102.99590301513672,174.92160034179688
2016-04-07,4.517091274261475,101.51615142822266,172.8285675048828
2016-04-08,4.517091274261475,101.44169616699219,173.29458618164062
2016-04-11,4.4820356369018555,101.0694351196289,172.8878631591797
2016-04-12,4.558908939361572,101.91633605957031,174.49789428710938
2016-04-13,4.674526691436768,103.21929168701172,176.26052856445312
2016-04-14,4.673912048339844,103.22855377197266,176.26901245117188
2016-04-15,4.6493120193481445,102.96797180175781,176.07412719726562
2016-04-18,4.698511600494385,103.51708221435547,177.31134033203125
2016-04-19,4.640701770782471,102.88423156738281,177.87057495117188
2016-04-20,4.646236419677734,102.96797180175781,178.04010009765625
2016-04-21,4.6486968994140625,102.977294921875,177.08250427246094
2016-04-22,4.510324478149414,101.42310333251953,177.08250427246094
2016-04-25,4.509710311889648,101.42310333251953,176.77743530273438
2016-04-26,4.468506336212158,100.92984771728516,177.0401153564453
2016-04-27,4.391632556915283,100.12014770507812,177.4044952392578
2016-04-28,4.289543151855469,98.9103012084961,175.79443359375
2016-04-29,4.240959644317627,98.38912200927734,174.8453826904297
2016-05-02,4.319676876068115,99.3198013305664,176.23513793945312
2016-05-03,4.241575717926025,98.39845275878906,174.7013397216797
2016-05-04,4.186225891113281,97.76559448242188,173.72682189941406
2016-05-05,4.185610771179199,97.7376937866211,173.69287109375
2016-05-06,4.22866153717041,98.25885772705078,174.32843017578125
2016-05-09,4.250800132751465,98.53803253173828,174.47250366210938
2016-05-10,4.367647647857666,99.88749694824219,176.641845703125
2016-05-11,4.290159702301025,98.98477172851562,174.98944091796875
2016-05-12,4.250800132751465,98.54736328125,175.04022216796875
2016-05-13,4.221280574798584,98.18436431884766,173.514892578125
2016-05-16,4.323368549346924,99.4128646850586,175.22671508789062
2016-05-17,4.216360092163086,98.1657943725586,173.5911865234375
2016-05-18,4.245880126953125,98.51944732666016,173.64205932617188
2016-05-19,4.202830791473389,98.0075454711914,173.04037475585938
2016-05-20,4.291388511657715,99.08714294433594,174.1334991455078
2016-05-23,4.27970552444458,98.95687103271484,173.89627075195312
2016-05-24,4.454360485076904,100.93914031982422,176.15036010742188
2016-05-25,4.518320083618164,101.66506958007812,177.34521484375
2016-05-26,4.543534278869629,101.96286010742188,177.39602661132812
2016-05-27,4.590273380279541,102.49334716796875,178.1587677001953
2016-05-31,4.608723163604736,102.68877410888672,177.81971740722656
2016-06-01,4.606263160705566,102.69808197021484,178.1841278076172
2016-06-02,4.628403186798096,102.91214752197266,178.7264404296875
2016-06-03,4.582892417907715,102.42819213867188,178.19261169433594
2016-06-06,4.614257335662842,102.80046844482422,179.09933471679688
2016-06-07,4.595808982849121,102.53987121582031,179.37896728515625
2016-06-08,4.6081085205078125,102.71671295166016,179.96372985839844
2016-06-09,4.592118740081787,102.5491943359375,179.71795654296875
2016-06-10,4.489415168762207,101.38587951660156,178.0146942138672
